start_ticks,start_secs,dur_ticks,dur_secs,pitch,fullNoteOctave,velocity,part
118080,109.333224,119,0.110185,69,A4,96,1
118200,109.444335,119,0.110185,65,F4,96,1
118320,109.555446,119,0.110185,62,D4,96,1
118440,109.666557,119,0.110185,65,F4,96,1
118560,109.777668,119,0.110185,67,G4,96,1
118560,109.777668,479,0.443518,45,A2,96,2
118560,109.777668,479,0.443518,52,E3,96,2
118560,109.777668,479,0.443518,55,G3,96,2
118680,109.888779,119,0.110185,64,E4,96,1
118800,109.99989,119,0.110185,61,C4#,96,1
118920,110.111001,113,0.104629,64,E4,96,1
119040,110.222112,455,0.421295,50,D3,96,2
119040,110.222112,455,0.421295,53,F3,96,2
119160,110.333223,119,0.110185,62,D4,96,1
119280,110.444334,119,0.110185,64,E4,96,1
119400,110.555445,119,0.110185,65,F4,96,1
119520,110.666556,119,0.110185,67,G4,96,1
119640,110.777667,119,0.110185,69,A4,96,1
119760,110.888778,119,0.110185,71,B4,96,1
119880,110.999889,119,0.110185,73,C5#,96,1
120000,111.111,455,0.421295,74,D5,96,1
120120,111.222111,119,0.110185,62,D4,96,2
120240,111.333222,119,0.110185,65,F4,96,2
120360,111.444333,119,0.110185,64,E4,96,2
120480,111.555444,119,0.110185,62,D4,96,2
120600,111.666555,119,0.110185,60,C4,96,2
120720,111.777666,119,0.110185,59,B3,96,2
120840,111.888777,119,0.110185,57,A3,96,2
120960,111.999888,455,0.421295,56,G3#,96,2
121080,112.110999,119,0.110185,71,B4,96,1
121200,112.22211,119,0.110185,72,C5,96,1
121320,112.333221,119,0.110185,74,D5,96,1
121440,112.444332,119,0.110185,76,E5,96,1
121560,112.555443,119,0.110185,78,F5#,96,1
121680,112.666554,119,0.110185,80,G5#,96,1
121800,112.777665,119,0.110185,81,A5,96,1
121920,112.888776,455,0.421295,83,B5,96,1
122040,112.999887,119,0.110185,56,G3#,96,2
122160,113.110998,119,0.110185,59,B3,96,2
122280,113.222109,119,0.110185,57,A3,96,2
122400,113.33322,119,0.110185,56,G3#,96,2
122520,113.444331,119,0.110185,53,F3,96,2
122640,113.555442,119,0.110185,52,E3,96,2
122760,113.666553,119,0.110185,50,D3,96,2
122880,113.777664,455,0.421295,48,C3,96,2
123000,113.888775,119,0.110185,81,A5,96,1
123120,113.999886,119,0.110185,88,E6,96,1
123240,114.110997,119,0.110185,86,D6,96,1
123360,114.222108,119,0.110185,84,C6,96,1
123480,114.333219,119,0.110185,83,B5,96,1
123600,114.44433,119,0.110185,81,A5,96,1
