start_ticks,start_secs,dur_ticks,dur_secs,pitch,fullNoteOctave,velocity,part
152880,158.021375,239,0.248958,64,E4,49,1
152880,158.021375,239,0.248958,54,F3#,49,2
153120,158.271375,239,0.248958,63,D4#,49,1
153120,158.271375,239,0.248958,52,E3,49,2
153360,158.521375,239,0.248958,64,E4,49,1
153360,158.521375,239,0.248958,47,B2,49,2
153600,158.771375,479,0.498958,61,C4#,49,1
153600,158.771375,239,0.248958,44,G2#,49,2
153840,159.021375,239,0.248958,49,C3#,49,2
154080,159.271375,959,0.998958,68,G4#,49,1
154080,159.271375,239,0.248958,52,E3,49,2
154320,159.521375,239,0.248958,56,G3#,49,2
154560,159.771375,239,0.248958,59,B3,49,2
154800,160.021375,239,0.248958,56,G3#,49,2
155040,160.271375,479,0.498958,64,E4,49,1
155040,160.271375,239,0.248958,52,E3,49,2
155280,160.521375,239,0.248958,49,C3#,49,2
155520,160.771375,159,0.165625,63,D4#,49,1
155520,160.771375,239,0.248958,45,A2,49,2
155680,160.938041,159,0.165625,61,C4#,49,1
155760,161.021375,239,0.248958,52,E3,49,2
155840,161.104708,159,0.165625,63,D4#,49,1
156000,161.271375,719,0.748958,64,E4,49,1
156000,161.271375,239,0.248958,54,F3#,49,2
156240,161.521375,239,0.248958,57,A3,49,2
156480,161.771375,239,0.248958,61,C4#,49,2
156720,162.021375,239,0.248958,68,G4#,49,1
156720,162.021375,239,0.248958,57,A3,49,2
156960,162.271375,239,0.248958,66,F4#,49,1
156960,162.271375,239,0.248958,54,F3#,49,2
157200,162.521375,239,0.248958,68,G4#,49,1
157200,162.521375,239,0.248958,52,E3,49,2
157440,162.771375,479,0.498958,64,E4,49,1
157440,162.771375,239,0.248958,46,A2#,49,2
157680,163.021375,239,0.248958,52,E3,49,2
157920,163.271375,959,0.998958,73,C5#,49,1
157920,163.271375,239,0.248958,56,G3#,49,2
158160,163.521375,239,0.248958,61,C4#,49,2
158400,163.771375,239,0.248958,49,C3#,49,2
158640,164.021375,239,0.248958,54,F3#,49,2
158880,164.271375,159,0.165625,70,A4#,49,1
158880,164.271375,239,0.248958,58,A3#,49,2
