start_ticks,start_secs,dur_ticks,dur_secs,pitch,fullNoteOctave,velocity,part
310640,296.353716,75,0.078125,72,C5,64,1
310720,296.437049,75,0.078125,76,E5,64,1
310800,296.520383,75,0.078125,77,F5,64,1
310800,296.520383,227,0.236458,60,C4,64,2
310880,296.603716,75,0.078125,76,E5,64,1
310960,296.687049,75,0.078125,72,C5,64,1
311040,296.770383,239,0.248958,57,A3,49,2
311040,296.770383,3839,3.998958,53,F3,49,2
311280,297.020383,239,0.248958,60,C4,49,2
311520,297.270383,239,0.248958,57,A3,49,2
311760,297.520383,239,0.248958,60,C4,49,2
312000,297.770383,239,0.248958,57,A3,49,2
312240,298.020383,239,0.248958,60,C4,49,2
312480,298.270383,239,0.248958,57,A3,49,2
312720,298.520383,227,0.236458,60,C4,49,2
312960,298.770383,239,0.248958,57,A3,49,2
313200,299.020383,239,0.248958,60,C4,49,2
313440,299.270383,239,0.248958,57,A3,49,2
313680,299.520383,239,0.248958,60,C4,49,2
313920,299.770383,239,0.248958,57,A3,49,2
314160,300.020383,239,0.248958,60,C4,49,2
314400,300.270383,239,0.248958,57,A3,49,2
314640,300.520383,227,0.236458,60,C4,49,2
314880,300.770383,3647,3.798958,36,C2,49,1
314880,300.770383,239,0.248958,57,A3,49,2
314880,300.770383,3839,3.998958,52,E3,49,2
315120,301.020383,239,0.248958,60,C4,49,2
315360,301.270383,239,0.248958,57,A3,49,2
315600,301.520383,239,0.248958,60,C4,49,2
315840,301.770383,239,0.248958,57,A3,49,2
316080,302.020383,239,0.248958,60,C4,49,2
316320,302.270383,239,0.248958,57,A3,49,2
316560,302.520383,227,0.236458,60,C4,49,2
316800,302.770383,239,0.248958,57,A3,49,2
317040,303.020383,239,0.248958,60,C4,49,2
317280,303.270383,239,0.248958,57,A3,49,2
317520,303.520383,239,0.248958,60,C4,49,2
317760,303.770383,239,0.248958,57,A3,49,2
318000,304.020383,239,0.248958,60,C4,49,2
318240,304.270383,239,0.248958,57,A3,49,2
318480,304.520383,227,0.236458,60,C4,49,2
318720,304.770383,79,0.082291,69,A4,64,1
318720,304.770383,239,0.248958,57,A3,64,2
318720,304.770383,3839,3.998958,53,F3,64,2
318800,304.853716,79,0.082292,72,C5,64,1
318880,304.937049,79,0.082292,76,E5,64,1
318960,305.020383,79,0.082291,77,F5,64,1
318960,305.020383,239,0.248958,60,C4,64,2
319040,305.103716,79,0.082292,76,E5,64,1
319120,305.187049,79,0.082292,72,C5,64,1
319200,305.270383,79,0.082291,69,A4,64,1
